id,product_id,company_id,contract_period,rental_fee,benefit
17746,4578,27,48개월,"44,900","285,000"
17747,4579,27,36개월,"56,900","441,000"
17748,4579,27,48개월,"52,900","420,000"
17749,4580,11,36개월,"30,900","325,000"
17750,4580,11,48개월,"28,400","325,000"
17751,4580,11,60개월,"25,900","377,000"
17752,4581,11,36개월,"33,900","335,000"
17753,4581,11,48개월,"32,900","335,000"
17754,4581,11,60개월,"30,900","389,000"
17755,4582,11,36개월,"32,900","335,000"
17756,4582,11,48개월,"30,900","335,000"
17757,4582,11,60개월,"27,900","389,000"
17758,4583,11,36개월,"30,900","325,000"
17759,4583,11,48개월,"28,900","325,000"
17760,4583,11,60개월,"25,900","377,000"
17761,4584,7,48개월,"36,900","240,000"
17762,4584,7,60개월,"33,900","265,000"
17763,4585,14,36개월,"20,900","90,000"
17764,4585,14,48개월,"17,900","90,000"
17765,4585,14,60개월,"16,900","90,000"
17766,4586,14,36개월,"36,900","40,000"
17767,4586,14,48개월,"27,900","109,000"
17768,4586,14,60개월,"26,900","128,000"
17769,4587,21,36개월,"21,900","122,000"
17770,4587,21,48개월,"18,900","163,000"
17771,4587,21,60개월,"16,900","163,000"
17772,4858,11,36개월,"22,400","305,000"
17773,4858,11,48개월,"20,400","305,000"
17774,4858,11,60개월,"18,400","333,000"
17775,4859,11,36개월,"39,400","363,000"
17776,4859,11,48개월,"37,400","363,000"
17777,4859,11,60개월,"35,400","400,000"
17778,4860,11,36개월,"34,900","343,000"
17779,4860,11,48개월,"32,900","343,000"
17780,4860,11,60개월,"30,900","377,000"
17781,4861,10,36개월,"30,510","153,000"
17782,4861,10,48개월,"28,710","202,000"
17783,4861,10,60개월,"24,210","224,000"
17784,4862,10,36개월,"35,910","187,000"
17785,4862,10,48개월,"29,610","288,000"
17786,4863,7,36개월,"43,900","119,000"
17787,4863,7,48개월,"37,900","129,000"
17788,4863,7,60개월,"33,900","138,000"
17789,4864,18,36개월,"27,900","136,000"
17790,4864,18,60개월,"23,900","195,000"
17791,4865,11,36개월,"37,900","363,000"
17792,4865,11,48개월,"35,900","363,000"
17793,4865,11,60개월,"33,900","400,000"
17794,4866,11,36개월,"59,400","404,000"
17795,4866,11,48개월,"56,400","404,000"
17796,4866,11,60개월,"52,400","447,000"
17797,4867,11,36개월,"37,400","363,000"
17798,4867,11,48개월,"35,400","363,000"
17799,4867,11,60개월,"33,400","400,000"
17800,4868,11,36개월,"25,900","315,000"
17801,4868,11,48개월,"23,900","315,000"
17802,4868,11,60개월,"21,900","344,000"
17803,4869,7,36개월,"54,900","149,000"
17804,4869,7,48개월,"47,900","163,000"
17805,4869,7,60개월,"42,900","175,000"
17806,4870,7,36개월,"38,900","106,000"
17807,4870,7,48개월,"32,900","112,000"
17808,4870,7,60개월,"28,900","118,000"
17809,4871,18,36개월,"42,900","210,000"
17810,4871,18,60개월,"38,900","318,000"
17811,4872,12,36개월,"46,900","454,000"
17812,4872,12,48개월,"41,900","445,000"
17813,4873,6,36개월,"20,800","73,000"
17814,4873,6,48개월,"16,700","78,000"
17815,4873,6,60개월,"13,800","81,000"
17816,4873,3,36개월,"19,900","99,000"
17817,4873,3,48개월,"15,900","106,000"
17818,4873,3,60개월,"13,900","116,000"
17819,4874,11,36개월,"59,400","404,000"
17820,4874,11,48개월,"56,400","404,000"
17821,4874,11,60개월,"52,400","447,000"
17822,4875,11,36개월,"57,900","393,000"
17823,4875,11,48개월,"54,900","393,000"
17824,4875,11,60개월,"50,900","435,000"
17825,4876,11,36개월,"41,400","363,000"
17826,4876,11,48개월,"39,400","363,000"
17827,4876,11,60개월,"37,400","400,000"
17828,4877,11,36개월,"39,900","363,000"
17829,4877,11,48개월,"37,900","363,000"
17830,4877,11,60개월,"35,900","400,000"
17831,4878,4,36개월,"16,900","109,000"
17832,4878,4,48개월,"13,400","115,000"
17833,4878,4,60개월,"11,200","120,000"
17834,4879,7,36개월,"32,900","125,000"
17835,4879,7,48개월,"28,900","137,000"
17836,4879,7,60개월,"25,900","148,000"
17837,4880,7,36개월,"51,900","198,000"
17838,4880,7,48개월,"45,900","219,000"
17839,4880,7,60개월,"41,900","239,000"
17840,4881,4,36개월,"47,900","310,000"
17841,4881,4,48개월,"36,900","318,000"
17842,4881,4,60개월,"30,900","333,000"
17843,4881,5,36개월,"41,000","216,000"
17844,4881,5,48개월,"32,500","229,000"
17845,4881,5,60개월,"28,000","247,000"
17846,4881,3,36개월,"46,500","178,000"
17847,4881,3,48개월,"36,500","186,000"
17848,4881,3,60개월,"30,900","197,000"
17849,-1,4,36개월,"64,900","420,000"
17850,-1,4,48개월,"49,900","431,000"
17851,-1,4,60개월,"40,900","441,000"
17852,-1,5,36개월,"54,000","285,000"
17853,-1,5,48개월,"43,000","303,000"
17854,-1,5,60개월,"36,500","322,000"
17855,-1,3,36개월,"59,900","229,000"
17856,-1,3,48개월,"46,900","239,000"
17857,-1,3,60개월,"39,500","252,000"
17858,-1,5,36개월,"54,000","285,000"
17859,-1,5,48개월,"43,000","303,000"
17860,-1,5,60개월,"36,500","322,000"
17861,-1,3,36개월,"59,900","229,000"
17862,-1,3,48개월,"46,900","239,000"
17863,-1,3,60개월,"39,500","252,000"
17864,-1,4,36개월,"64,900","420,000"
17865,-1,4,48개월,"49,900","431,000"
17866,-1,4,60개월,"40,900","441,000"
17867,-1,5,36개월,"71,000","376,000"
17868,-1,5,48개월,"56,500","399,000"
17869,-1,5,60개월,"48,000","423,000"
17870,-1,3,36개월,"77,900","298,000"
17871,-1,3,48개월,"61,500","313,000"
17872,-1,3,60개월,"51,900","331,000"
17873,-1,4,36개월,"86,900","563,000"
17874,-1,4,48개월,"66,900","578,000"
17875,-1,4,60개월,"54,900","592,000"
17876,-1,4,36개월,"86,900","563,000"
17877,-1,4,48개월,"66,900","578,000"
17878,-1,4,60개월,"54,900","592,000"
17879,-1,5,36개월,"71,000","376,000"
17880,-1,5,48개월,"56,500","399,000"
17881,-1,5,60개월,"48,000","423,000"
17882,-1,3,36개월,"77,900","298,000"
17883,-1,3,48개월,"61,500","313,000"
17884,-1,3,60개월,"51,900","331,000"
17885,4886,7,36개월,"61,900","168,000"
17886,4886,7,48개월,"54,900","187,000"
17887,4886,7,60개월,"49,900","203,000"
17888,4887,7,36개월,"56,900","155,000"
17889,4887,7,48개월,"49,900","170,000"
17890,4887,7,60개월,"44,900","183,000"
17891,4888,7,36개월,"74,900","204,000"
17892,4888,7,48개월,"64,900","221,000"
17893,4888,7,60개월,"58,900","240,000"
17894,4889,7,36개월,"55,900","152,000"
17895,4889,7,48개월,"48,900","166,000"
17896,4889,7,60개월,"43,900","179,000"
17897,4890,7,36개월,"45,900","125,000"
17898,4890,7,48개월,"40,900","139,000"
17899,4890,7,60개월,"36,900","150,000"
17900,4891,7,36개월,"35,900","97,000"
17901,4891,7,48개월,"30,900","105,000"
17902,4891,7,60개월,"26,900","109,000"
17903,4892,14,36개월,"16,900","66,000"
17904,4892,14,48개월,"14,900","61,000"
17905,4892,14,60개월,"12,900","56,000"
17906,4893,21,36개월,"25,900","163,000"
17907,4893,21,48개월,"22,900","204,000"
17908,4894,2,36개월,"69,000","333,000"
17909,4894,2,48개월,"54,500","319,000"
17910,4894,2,60개월,"46,100","303,000"
17911,4894,4,36개월,"75,900","491,000"
17912,4894,4,48개월,"58,900","508,000"
17913,4894,4,60개월,"48,900","528,000"
17914,4894,3,36개월,"74,500","285,000"
17915,4894,3,48개월,"58,900","300,000"
17916,4894,3,60개월,"49,900","318,000"
17917,4895,18,36개월,"26,500","130,000"
17918,4895,18,60개월,"24,000","157,000"
17919,4896,18,36개월,"21,500","105,000"
17920,4896,18,60개월,"20,500","134,000"
17921,4897,18,36개월,"39,900","195,000"
17922,4897,18,60개월,"35,900","293,000"
17923,4898,18,36개월,"39,900","195,000"
17924,4898,18,60개월,"35,900","293,000"
17925,4899,18,36개월,"24,900","122,000"
17926,4899,18,60개월,"20,900","171,000"
17927,4900,18,36개월,"27,900","136,000"
17928,4900,18,60개월,"23,900","195,000"
17929,4901,12,36개월,"26,900","265,000"
17930,4901,12,48개월,"20,900","238,000"
17931,4902,12,36개월,"42,900","405,000"
17932,4902,12,48개월,"30,900","340,000"
17933,4858,11,36개월,"22,400","305,000"
17934,4858,11,48개월,"20,400","305,000"
17935,4858,11,60개월,"18,400","333,000"
17936,4859,11,36개월,"39,400","363,000"
17937,4859,11,48개월,"37,400","363,000"
17938,4859,11,60개월,"35,400","400,000"
17939,4860,11,36개월,"34,900","343,000"
17940,4860,11,48개월,"32,900","343,000"
17941,4860,11,60개월,"30,900","377,000"
17942,4861,10,36개월,"30,510","153,000"
17943,4861,10,48개월,"28,710","202,000"
17944,4861,10,60개월,"24,210","224,000"
17945,4862,10,36개월,"35,910","187,000"
17946,4862,10,48개월,"29,610","288,000"
17947,4863,7,36개월,"43,900","119,000"
17948,4863,7,48개월,"37,900","129,000"
17949,4863,7,60개월,"33,900","138,000"
17950,4864,18,36개월,"27,900","136,000"
17951,4864,18,60개월,"23,900","195,000"
17952,4865,11,36개월,"37,900","363,000"
17953,4865,11,48개월,"35,900","363,000"
17954,4865,11,60개월,"33,900","400,000"
17955,4866,11,36개월,"59,400","404,000"
17956,4866,11,48개월,"56,400","404,000"
17957,4866,11,60개월,"52,400","447,000"
17958,4867,11,36개월,"37,400","363,000"
17959,4867,11,48개월,"35,400","363,000"
17960,4867,11,60개월,"33,400","400,000"
17961,4868,11,36개월,"25,900","315,000"
17962,4868,11,48개월,"23,900","315,000"
17963,4868,11,60개월,"21,900","344,000"
17964,4869,7,36개월,"54,900","149,000"
17965,4869,7,48개월,"47,900","163,000"
17966,4869,7,60개월,"42,900","175,000"
17967,4870,7,36개월,"38,900","106,000"
17968,4870,7,48개월,"32,900","112,000"
17969,4870,7,60개월,"28,900","118,000"
17970,4871,18,36개월,"42,900","210,000"
17971,4871,18,60개월,"38,900","318,000"
17972,4872,12,36개월,"46,900","454,000"
17973,4872,12,48개월,"41,900","445,000"
17974,4873,6,36개월,"20,800","73,000"
17975,4873,6,48개월,"16,700","78,000"
17976,4873,6,60개월,"13,800","81,000"
17977,4873,3,36개월,"19,900","99,000"
17978,4873,3,48개월,"15,900","106,000"
17979,4873,3,60개월,"13,900","116,000"
17980,4874,11,36개월,"59,400","404,000"
17981,4874,11,48개월,"56,400","404,000"
17982,4874,11,60개월,"52,400","447,000"
17983,4875,11,36개월,"57,900","393,000"
17984,4875,11,48개월,"54,900","393,000"
17985,4875,11,60개월,"50,900","435,000"
17986,4876,11,36개월,"41,400","363,000"
17987,4876,11,48개월,"39,400","363,000"
17988,4876,11,60개월,"37,400","400,000"
17989,4877,11,36개월,"39,900","363,000"
17990,4877,11,48개월,"37,900","363,000"
17991,4877,11,60개월,"35,900","400,000"
17992,4878,4,36개월,"16,900","109,000"
17993,4878,4,48개월,"13,400","115,000"
17994,4878,4,60개월,"11,200","120,000"
17995,4879,7,36개월,"32,900","125,000"
17996,4879,7,48개월,"28,900","137,000"
17997,4879,7,60개월,"25,900","148,000"
17998,4880,7,36개월,"51,900","198,000"
17999,4880,7,48개월,"45,900","219,000"
18000,4880,7,60개월,"41,900","239,000"
18001,4881,4,36개월,"47,900","310,000"
18002,4881,4,48개월,"36,900","318,000"
18003,4881,4,60개월,"30,900","333,000"
18004,4881,5,36개월,"41,000","216,000"
18005,4881,5,48개월,"32,500","229,000"
18006,4881,5,60개월,"28,000","247,000"
18007,4881,3,36개월,"46,500","178,000"
18008,4881,3,48개월,"36,500","186,000"
18009,4881,3,60개월,"30,900","197,000"
18010,-1,4,36개월,"64,900","420,000"
18011,-1,4,48개월,"49,900","431,000"
18012,-1,4,60개월,"40,900","441,000"
18013,-1,5,36개월,"54,000","285,000"
18014,-1,5,48개월,"43,000","303,000"
18015,-1,5,60개월,"36,500","322,000"
18016,-1,3,36개월,"59,900","229,000"
18017,-1,3,48개월,"46,900","239,000"
18018,-1,3,60개월,"39,500","252,000"
18019,-1,5,36개월,"54,000","285,000"
18020,-1,5,48개월,"43,000","303,000"
18021,-1,5,60개월,"36,500","322,000"
18022,-1,3,36개월,"59,900","229,000"
18023,-1,3,48개월,"46,900","239,000"
18024,-1,3,60개월,"39,500","252,000"
18025,-1,4,36개월,"64,900","420,000"
18026,-1,4,48개월,"49,900","431,000"
18027,-1,4,60개월,"40,900","441,000"
18028,-1,5,36개월,"71,000","376,000"
18029,-1,5,48개월,"56,500","399,000"
18030,-1,5,60개월,"48,000","423,000"
18031,-1,3,36개월,"77,900","298,000"
18032,-1,3,48개월,"61,500","313,000"
18033,-1,3,60개월,"51,900","331,000"
18034,-1,4,36개월,"86,900","563,000"
18035,-1,4,48개월,"66,900","578,000"
18036,-1,4,60개월,"54,900","592,000"
18037,-1,4,36개월,"86,900","563,000"
18038,-1,4,48개월,"66,900","578,000"
18039,-1,4,60개월,"54,900","592,000"
18040,-1,5,36개월,"71,000","376,000"
18041,-1,5,48개월,"56,500","399,000"
18042,-1,5,60개월,"48,000","423,000"
18043,-1,3,36개월,"77,900","298,000"
18044,-1,3,48개월,"61,500","313,000"
18045,-1,3,60개월,"51,900","331,000"
18046,4886,7,36개월,"61,900","168,000"
18047,4886,7,48개월,"54,900","187,000"
18048,4886,7,60개월,"49,900","203,000"
18049,4887,7,36개월,"56,900","155,000"
18050,4887,7,48개월,"49,900","170,000"
18051,4887,7,60개월,"44,900","183,000"
18052,4888,7,36개월,"74,900","204,000"
18053,4888,7,48개월,"64,900","221,000"
18054,4888,7,60개월,"58,900","240,000"
18055,4889,7,36개월,"55,900","152,000"
18056,4889,7,48개월,"48,900","166,000"
18057,4889,7,60개월,"43,900","179,000"
18058,4890,7,36개월,"45,900","125,000"
18059,4890,7,48개월,"40,900","139,000"
18060,4890,7,60개월,"36,900","150,000"
18061,4891,7,36개월,"35,900","97,000"
18062,4891,7,48개월,"30,900","105,000"
18063,4891,7,60개월,"26,900","109,000"
18064,4892,14,36개월,"16,900","66,000"
18065,4892,14,48개월,"14,900","61,000"
18066,4892,14,60개월,"12,900","56,000"
18067,4893,21,36개월,"25,900","163,000"
18068,4893,21,48개월,"22,900","204,000"
18069,4894,2,36개월,"69,000","333,000"
18070,4894,2,48개월,"54,500","319,000"
18071,4894,2,60개월,"46,100","303,000"
18072,4894,4,36개월,"75,900","491,000"
18073,4894,4,48개월,"58,900","508,000"
18074,4894,4,60개월,"48,900","528,000"
18075,4894,3,36개월,"74,500","285,000"
18076,4894,3,48개월,"58,900","300,000"
18077,4894,3,60개월,"49,900","318,000"
18078,4895,18,36개월,"26,500","130,000"
18079,4895,18,60개월,"24,000","157,000"
18080,4896,18,36개월,"21,500","105,000"
18081,4896,18,60개월,"20,500","134,000"
18082,4897,18,36개월,"39,900","195,000"
18083,4897,18,60개월,"35,900","293,000"
18084,4898,18,36개월,"39,900","195,000"
18085,4898,18,60개월,"35,900","293,000"
18086,4899,18,36개월,"24,900","122,000"
18087,4899,18,60개월,"20,900","171,000"
18088,4900,18,36개월,"27,900","136,000"
18089,4900,18,60개월,"23,900","195,000"
18090,4901,12,36개월,"26,900","265,000"
18091,4901,12,48개월,"20,900","238,000"
18092,4902,12,36개월,"42,900","405,000"
18093,4902,12,48개월,"30,900","340,000"
18094,4858,11,36개월,"22,400","305,000"
18095,4858,11,48개월,"20,400","305,000"
18096,4858,11,60개월,"18,400","333,000"
18097,4859,11,36개월,"39,400","363,000"
18098,4859,11,48개월,"37,400","363,000"
18099,4859,11,60개월,"35,400","400,000"
18100,4860,11,36개월,"34,900","343,000"
18101,4860,11,48개월,"32,900","343,000"
18102,4860,11,60개월,"30,900","377,000"
18103,4861,10,36개월,"30,510","153,000"
18104,4861,10,48개월,"28,710","202,000"
18105,4861,10,60개월,"24,210","224,000"
18106,4862,10,36개월,"35,910","187,000"
18107,4862,10,48개월,"29,610","288,000"
18108,4863,7,36개월,"43,900","119,000"
18109,4863,7,48개월,"37,900","129,000"
18110,4863,7,60개월,"33,900","138,000"
18111,4864,18,36개월,"27,900","136,000"
18112,4864,18,60개월,"23,900","195,000"
18113,4865,11,36개월,"37,900","363,000"
18114,4865,11,48개월,"35,900","363,000"
18115,4865,11,60개월,"33,900","400,000"
18116,4866,11,36개월,"59,400","404,000"
18117,4866,11,48개월,"56,400","404,000"
18118,4866,11,60개월,"52,400","447,000"
18119,4867,11,36개월,"37,400","363,000"
18120,4867,11,48개월,"35,400","363,000"
18121,4867,11,60개월,"33,400","400,000"
18122,4868,11,36개월,"25,900","315,000"
18123,4868,11,48개월,"23,900","315,000"
18124,4868,11,60개월,"21,900","344,000"
18125,4869,7,36개월,"54,900","149,000"
18126,4869,7,48개월,"47,900","163,000"
18127,4869,7,60개월,"42,900","175,000"
18128,4870,7,36개월,"38,900","106,000"
18129,4870,7,48개월,"32,900","112,000"
18130,4870,7,60개월,"28,900","118,000"
18131,4871,18,36개월,"42,900","210,000"
18132,4871,18,60개월,"38,900","318,000"
18133,4872,12,36개월,"46,900","454,000"
18134,4872,12,48개월,"41,900","445,000"
18135,4873,6,36개월,"20,800","73,000"
18136,4873,6,48개월,"16,700","78,000"
18137,4873,6,60개월,"13,800","81,000"
18138,4873,3,36개월,"19,900","99,000"
18139,4873,3,48개월,"15,900","106,000"
18140,4873,3,60개월,"13,900","116,000"
18141,4874,11,36개월,"59,400","404,000"
18142,4874,11,48개월,"56,400","404,000"
18143,4874,11,60개월,"52,400","447,000"
18144,4875,11,36개월,"57,900","393,000"
18145,4875,11,48개월,"54,900","393,000"
18146,4875,11,60개월,"50,900","435,000"
18147,4876,11,36개월,"41,400","363,000"
18148,4876,11,48개월,"39,400","363,000"
18149,4876,11,60개월,"37,400","400,000"
18150,4877,11,36개월,"39,900","363,000"
18151,4877,11,48개월,"37,900","363,000"
18152,4877,11,60개월,"35,900","400,000"
18153,4878,4,36개월,"16,900","109,000"
18154,4878,4,48개월,"13,400","115,000"
18155,4878,4,60개월,"11,200","120,000"
18156,4879,7,36개월,"32,900","125,000"
18157,4879,7,48개월,"28,900","137,000"
18158,4879,7,60개월,"25,900","148,000"
18159,4880,7,36개월,"51,900","198,000"
18160,4880,7,48개월,"45,900","219,000"
18161,4880,7,60개월,"41,900","239,000"
18162,4881,4,36개월,"47,900","310,000"
18163,4881,4,48개월,"36,900","318,000"
18164,4881,4,60개월,"30,900","333,000"
18165,4881,5,36개월,"41,000","216,000"
18166,4881,5,48개월,"32,500","229,000"
18167,4881,5,60개월,"28,000","247,000"
18168,4881,3,36개월,"46,500","178,000"
18169,4881,3,48개월,"36,500","186,000"
18170,4881,3,60개월,"30,900","197,000"
18171,-1,4,36개월,"64,900","420,000"
18172,-1,4,48개월,"49,900","431,000"
18173,-1,4,60개월,"40,900","441,000"
18174,-1,5,36개월,"54,000","285,000"
18175,-1,5,48개월,"43,000","303,000"
18176,-1,5,60개월,"36,500","322,000"
18177,-1,3,36개월,"59,900","229,000"
18178,-1,3,48개월,"46,900","239,000"
18179,-1,3,60개월,"39,500","252,000"
18180,-1,5,36개월,"54,000","285,000"
18181,-1,5,48개월,"43,000","303,000"
18182,-1,5,60개월,"36,500","322,000"
18183,-1,3,36개월,"59,900","229,000"
18184,-1,3,48개월,"46,900","239,000"
18185,-1,3,60개월,"39,500","252,000"
18186,-1,4,36개월,"64,900","420,000"
18187,-1,4,48개월,"49,900","431,000"
18188,-1,4,60개월,"40,900","441,000"
18189,-1,5,36개월,"71,000","376,000"
18190,-1,5,48개월,"56,500","399,000"
18191,-1,5,60개월,"48,000","423,000"
18192,-1,3,36개월,"77,900","298,000"
18193,-1,3,48개월,"61,500","313,000"
18194,-1,3,60개월,"51,900","331,000"
18195,-1,4,36개월,"86,900","563,000"
18196,-1,4,48개월,"66,900","578,000"
18197,-1,4,60개월,"54,900","592,000"
18198,-1,4,36개월,"86,900","563,000"
18199,-1,4,48개월,"66,900","578,000"
18200,-1,4,60개월,"54,900","592,000"
18201,-1,5,36개월,"71,000","376,000"
18202,-1,5,48개월,"56,500","399,000"
18203,-1,5,60개월,"48,000","423,000"
18204,-1,3,36개월,"77,900","298,000"
18205,-1,3,48개월,"61,500","313,000"
18206,-1,3,60개월,"51,900","331,000"
18207,4886,7,36개월,"61,900","168,000"
18208,4886,7,48개월,"54,900","187,000"
18209,4886,7,60개월,"49,900","203,000"
18210,4887,7,36개월,"56,900","155,000"
18211,4887,7,48개월,"49,900","170,000"
18212,4887,7,60개월,"44,900","183,000"
18213,4888,7,36개월,"74,900","204,000"
18214,4888,7,48개월,"64,900","221,000"
18215,4888,7,60개월,"58,900","240,000"
18216,4889,7,36개월,"55,900","152,000"
18217,4889,7,48개월,"48,900","166,000"
18218,4889,7,60개월,"43,900","179,000"
18219,4890,7,36개월,"45,900","125,000"
18220,4890,7,48개월,"40,900","139,000"
18221,4890,7,60개월,"36,900","150,000"
18222,4891,7,36개월,"35,900","97,000"
18223,4891,7,48개월,"30,900","105,000"
18224,4891,7,60개월,"26,900","109,000"
18225,4892,14,36개월,"16,900","66,000"
18226,4892,14,48개월,"14,900","61,000"
18227,4892,14,60개월,"12,900","56,000"
18228,4893,21,36개월,"25,900","163,000"
18229,4893,21,48개월,"22,900","204,000"
18230,4894,2,36개월,"69,000","333,000"
18231,4894,2,48개월,"54,500","319,000"
18232,4894,2,60개월,"46,100","303,000"
18233,4894,4,36개월,"75,900","491,000"
18234,4894,4,48개월,"58,900","508,000"
18235,4894,4,60개월,"48,900","528,000"
18236,4894,3,36개월,"74,500","285,000"
18237,4894,3,48개월,"58,900","300,000"
18238,4894,3,60개월,"49,900","318,000"
18239,4895,18,36개월,"26,500","130,000"
18240,4895,18,60개월,"24,000","157,000"
18241,4896,18,36개월,"21,500","105,000"
18242,4896,18,60개월,"20,500","134,000"
18243,4897,18,36개월,"39,900","195,000"
18244,4897,18,60개월,"35,900","293,000"
18245,4898,18,36개월,"39,900","195,000"
18246,4898,18,60개월,"35,900","293,000"
18247,4899,18,36개월,"24,900","122,000"
18248,4899,18,60개월,"20,900","171,000"
18249,4900,18,36개월,"27,900","136,000"
18250,4900,18,60개월,"23,900","195,000"
18251,4901,12,36개월,"26,900","265,000"
18252,4901,12,48개월,"20,900","238,000"
18253,4902,12,36개월,"42,900","405,000"
18254,4902,12,48개월,"30,900","340,000"
18255,4858,11,36개월,"22,400","305,000"
18256,4858,11,48개월,"20,400","305,000"
18257,4858,11,60개월,"18,400","333,000"
18258,4859,11,36개월,"39,400","363,000"
18259,4859,11,48개월,"37,400","363,000"
18260,4859,11,60개월,"35,400","400,000"
18261,4860,11,36개월,"34,900","343,000"
18262,4860,11,48개월,"32,900","343,000"
18263,4860,11,60개월,"30,900","377,000"
18264,4861,10,36개월,"30,510","153,000"
18265,4861,10,48개월,"28,710","202,000"
18266,4861,10,60개월,"24,210","224,000"
18267,4862,10,36개월,"35,910","187,000"
18268,4862,10,48개월,"29,610","288,000"
18269,4863,7,36개월,"43,900","119,000"
18270,4863,7,48개월,"37,900","129,000"
18271,4863,7,60개월,"33,900","138,000"
18272,4864,18,36개월,"27,900","136,000"
18273,4864,18,60개월,"23,900","195,000"
18274,4865,11,36개월,"37,900","363,000"
18275,4865,11,48개월,"35,900","363,000"
18276,4865,11,60개월,"33,900","400,000"
18277,4866,11,36개월,"59,400","404,000"
18278,4866,11,48개월,"56,400","404,000"
18279,4866,11,60개월,"52,400","447,000"
18280,4867,11,36개월,"37,400","363,000"
18281,4867,11,48개월,"35,400","363,000"
18282,4867,11,60개월,"33,400","400,000"
18283,4868,11,36개월,"25,900","315,000"
18284,4868,11,48개월,"23,900","315,000"
18285,4868,11,60개월,"21,900","344,000"
18286,4869,7,36개월,"54,900","149,000"
18287,4869,7,48개월,"47,900","163,000"
18288,4869,7,60개월,"42,900","175,000"
18289,4870,7,36개월,"38,900","106,000"
18290,4870,7,48개월,"32,900","112,000"
18291,4870,7,60개월,"28,900","118,000"
18292,4871,18,36개월,"42,900","210,000"
18293,4871,18,60개월,"38,900","318,000"
18294,4872,12,36개월,"46,900","454,000"
18295,4872,12,48개월,"41,900","445,000"
18296,4873,6,36개월,"20,800","73,000"
18297,4873,6,48개월,"16,700","78,000"
18298,4873,6,60개월,"13,800","81,000"
18299,4873,3,36개월,"19,900","99,000"
18300,4873,3,48개월,"15,900","106,000"
18301,4873,3,60개월,"13,900","116,000"
18302,4874,11,36개월,"59,400","404,000"
18303,4874,11,48개월,"56,400","404,000"
18304,4874,11,60개월,"52,400","447,000"
18305,4875,11,36개월,"57,900","393,000"
18306,4875,11,48개월,"54,900","393,000"
18307,4875,11,60개월,"50,900","435,000"
18308,4876,11,36개월,"41,400","363,000"
18309,4876,11,48개월,"39,400","363,000"
18310,4876,11,60개월,"37,400","400,000"
18311,4877,11,36개월,"39,900","363,000"
18312,4877,11,48개월,"37,900","363,000"
18313,4877,11,60개월,"35,900","400,000"
18314,4878,4,36개월,"16,900","109,000"
18315,4878,4,48개월,"13,400","115,000"
18316,4878,4,60개월,"11,200","120,000"
18317,4879,7,36개월,"32,900","125,000"
18318,4879,7,48개월,"28,900","137,000"
18319,4879,7,60개월,"25,900","148,000"
18320,4880,7,36개월,"51,900","198,000"
18321,4880,7,48개월,"45,900","219,000"
18322,4880,7,60개월,"41,900","239,000"
18323,4881,4,36개월,"47,900","310,000"
18324,4881,4,48개월,"36,900","318,000"
18325,4881,4,60개월,"30,900","333,000"
18326,4881,5,36개월,"41,000","216,000"
18327,4881,5,48개월,"32,500","229,000"
18328,4881,5,60개월,"28,000","247,000"
18329,4881,3,36개월,"46,500","178,000"
18330,4881,3,48개월,"36,500","186,000"
18331,4881,3,60개월,"30,900","197,000"
18332,-1,4,36개월,"64,900","420,000"
18333,-1,4,48개월,"49,900","431,000"
18334,-1,4,60개월,"40,900","441,000"
18335,-1,5,36개월,"54,000","285,000"
18336,-1,5,48개월,"43,000","303,000"
18337,-1,5,60개월,"36,500","322,000"
18338,-1,3,36개월,"59,900","229,000"
18339,-1,3,48개월,"46,900","239,000"
18340,-1,3,60개월,"39,500","252,000"
18341,-1,5,36개월,"54,000","285,000"
18342,-1,5,48개월,"43,000","303,000"
18343,-1,5,60개월,"36,500","322,000"
18344,-1,3,36개월,"59,900","229,000"
18345,-1,3,48개월,"46,900","239,000"
18346,-1,3,60개월,"39,500","252,000"
18347,-1,4,36개월,"64,900","420,000"
18348,-1,4,48개월,"49,900","431,000"
18349,-1,4,60개월,"40,900","441,000"
18350,-1,5,36개월,"71,000","376,000"
18351,-1,5,48개월,"56,500","399,000"
18352,-1,5,60개월,"48,000","423,000"
18353,-1,3,36개월,"77,900","298,000"
18354,-1,3,48개월,"61,500","313,000"
18355,-1,3,60개월,"51,900","331,000"
18356,-1,4,36개월,"86,900","563,000"
18357,-1,4,48개월,"66,900","578,000"
18358,-1,4,60개월,"54,900","592,000"
18359,-1,4,36개월,"86,900","563,000"
18360,-1,4,48개월,"66,900","578,000"
18361,-1,4,60개월,"54,900","592,000"
18362,-1,5,36개월,"71,000","376,000"
18363,-1,5,48개월,"56,500","399,000"
18364,-1,5,60개월,"48,000","423,000"
18365,-1,3,36개월,"77,900","298,000"
18366,-1,3,48개월,"61,500","313,000"
18367,-1,3,60개월,"51,900","331,000"
18368,4886,7,36개월,"61,900","168,000"
18369,4886,7,48개월,"54,900","187,000"
18370,4886,7,60개월,"49,900","203,000"
18371,4887,7,36개월,"56,900","155,000"
18372,4887,7,48개월,"49,900","170,000"
18373,4887,7,60개월,"44,900","183,000"
18374,4888,7,36개월,"74,900","204,000"
18375,4888,7,48개월,"64,900","221,000"
18376,4888,7,60개월,"58,900","240,000"
18377,4889,7,36개월,"55,900","152,000"
18378,4889,7,48개월,"48,900","166,000"
18379,4889,7,60개월,"43,900","179,000"
18380,4890,7,36개월,"45,900","125,000"
