id,name,model,brand,main_category,sub_category,image_url,detail_url,options
4540,SK New 미니 직수정수기 (WPUPBC204S) 자가관리,WPUPBC204S 셀프형,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/2d4a4b8c9a539beff3d250192728bb52.png,http://rentalplace.kr/html/dh_prod/prod_view/24308,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '정수전용', '월렌탈료': '1만원대', '규격': '95 x 334 x 290 mm', '관리주기': '자가관리'}"
4541,SK 스스로 플러스 직수 냉온정 정수기 (WPUJAC103) 방문관리,WPU-JAC103 방문형 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/87069a166bc3ab52cee69f1279e13770.png,http://rentalplace.kr/html/dh_prod/prod_view/14970,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '165 x 516 x 405 mm', '관리주기': '4개월 방문관리', '색상': '화이트 / 블루 / 핑크'}"
4542,루헨스 냉온정수기 WHP 2000(S) 방문관리,WHP-2000,루헨스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/c97e79e00cdc52ce19c7a280ec4685ce.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2893,"{'방식': '저수조형', '타입': '스탠드or컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '제품정보': '상세페이지 참조', '색상': '다크그레이', '관리주기': '4개월'}"
4543,코웨이 아이콘 냉온정수기 2.0 6종 약정할인 (자가관리),CHP-7211N 셀프,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/711872663ad152b0310f0e21f8f2335d.jpg,http://rentalplace.kr/html/dh_prod/prod_view/9899,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '180 x 340 x 385 mm', '색상': '스노우 화이트, 트러플 실버, 페블 그레이, 민트 그린, 미네랄 블루, 블러썸 핑크', '관리주기': '자가관리'}"
4544,코웨이 아이콘 V2 얼음정수기 냉온정수기 얼음냉온정수기 (CHPI-7400N V2) 4개월 방문관리,CHPI-7400N_V2 6개월 반값할인_4개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/162e061b9aecd1b384ebf1190b1a7e2b_1.gif,http://rentalplace.kr/html/dh_prod/prod_view/24578,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '240 x 473 x 465 mm', '색상': '아이스 화이트 / 아이스 핑크 / 아이스 블루 / 아이스 그레이', '관리주기': '4개월 방문관리'}"
4545,쿠쿠 냉온정수기 (데스크 or 스탠드) (CP-F603) 4개월 방문관리,CP-F603,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/6ac10171ba9217e2d6596c92ebcb6d60.png,http://rentalplace.kr/html/dh_prod/prod_view/18639,"{'방식': '저수조형', '타입': '데스크형 or 스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '규격': '260 x 480 x 500 mm', '색상': '데스크형 - 화이트 / 스탠드형 - 화이트', '관리주기': '4개월 방문관리'}"
4546,코웨이 아이콘 냉온정수기 2.0 6종 약정할인 (4개월 방문관리),CHP-7211N,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/a125ce4d5aec0c998a6e14b8475b2347.jpg,http://rentalplace.kr/html/dh_prod/prod_view/9898,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '3만원대', '규격': '180 x 340 x 385 mm', '색상': '스노우 화이트, 트러플 실버, 페블 그레이, 민트 그린, 미네랄 블루, 블러썸 핑크', '관리주기': '4개월 방문관리'}"
4547,세스코 스마트핏 데스크형 정수기 THE슬림 냉온정수기 (EWBD351) 방문관리,EWBD351_4개월,세스코,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/ac285fda513d344e5601c6bcb791fb4d.jpg,http://rentalplace.kr/html/dh_prod/prod_view/10914,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '규격': '230 x 517 x 510 mm', '관리주기': '4개월 방문관리'}"
4548,쿠쿠 얼음정수기 S툴101 일반 방문관리,CP-SS101HW(10프로할인),쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/e5a12403446cefd08d47250fc512a007.jpg,http://rentalplace.kr/html/dh_prod/prod_view/4988,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '3만원대', '관리주기': '4개월', '규격': '260 x 527 x 506 mm'}"
4549,스마트핏 스탠드형 정수기 THE슬림 냉온정수기 (EWBS351) 방문관리,EWBS351_4개월,세스코,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/6e081795f5dd2efe8aee8b86a84d8935.jpg,http://rentalplace.kr/html/dh_prod/prod_view/10913,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '230 x 434 x 1200 mm', '관리주기': '4개월 방문관리'}"
4550,코웨이 나노직수 정수기 미니 정수전용 (실버/베이지/화이트) (P-350N) 자가관리,P-350N_자가관리,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/4385ef6ac765b3b290cab43c1108e70b.jpg,http://rentalplace.kr/html/dh_prod/prod_view/12955,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '정수전용', '월렌탈료': '1만원대', '규격': '130 x 402.7 x 308 mm', '색상': '실버 / 오트밀 베이지 / 도브 화이트 택1', '관리주기': '자가관리'}"
4551,코웨이 아이콘 냉정수기 2.0 6종 (자가관리),CP-7211N 셀프,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/085d81e026633e541cdf1a4b6b650515.jpg,http://rentalplace.kr/html/dh_prod/prod_view/9902,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉정수기', '월렌탈료': '2만원대', '규격': '180 x 340 x 385 mm', '색상': '스노우 화이트, 트러플 실버, 페블 그레이, 민트 그린, 미네랄 블루, 블러썸 핑크', '관리주기': '자가관리'}"
4552,쿠쿠 인스퓨어 냉온정수기 데스크 (CP-WS601HW) 4개월 방문관리,CP-WS601HW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/419d8aa7ce56ae666ca1623063c42045.jpg,http://rentalplace.kr/html/dh_prod/prod_view/18931,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '규격': '260 x 508 x 508 mm'}"
4553,쿠쿠 제로백 슬림 직수 초고온수 얼음냉온정수기 (CP-AHS100) 4개월 방문관리,CP-AHS100HEW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/4f598c5d184ea85a1910f10fc075bbd2.png,http://rentalplace.kr/html/dh_prod/prod_view/20276,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '230 x 480 x 460 mm', '색상': '어스화이트 / 어스베이지 / 어스그레이 / 어스브라운', '관리주기': '4개월 방문관리'}"
4554,코웨이 아이콘 V2 얼음정수기 냉온정수기 얼음냉온정수기 (CHPI-7400N V2) 2개월 방문관리,CHPI-7400N_V2 6개월 반값할인_2개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/32ea6c784c28f870045b649872ae5a5e_1.gif,http://rentalplace.kr/html/dh_prod/prod_view/24579,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '240 x 473 x 465 mm', '색상': '아이스 화이트 / 아이스 핑크 / 아이스 블루 / 아이스 그레이', '관리주기': '2개월 방문관리'}"
4555,코웨이 아이콘 스탠드 냉온정 CHP5610N 방문관리,CHP-5610N,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/451b127245f254bc4da7e2b80edbed79.jpg,http://rentalplace.kr/html/dh_prod/prod_view/6428,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '260*493*1283mm', '색상': '미스티그레이, 베이지, 블루', '관리주기': '6개월'}"
4556,"쿠쿠 100도씨 스팀 직수정수기 (화이트, 핑크) 자가관리 (CP-ABS100GW/GP)",CP-ABS100 GW/GP_셀프,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/55862e1e2a34c393eb53ed8250b100b6_1.png,http://rentalplace.kr/html/dh_prod/prod_view/11260,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '166 x 490 x 400 mm', '관리주기': '자가관리(셀프)', '색상': '그레이스 핑크, 그레이스 화이트'}"
4557,쿠쿠 인스퓨어 슬림정수기 CPX501HW (방문관리),CP-X501HW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/c3dadfef107293e3755b96561e8d1101.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2568,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '관리주기': '4개월', '규격': '220*502*490(W*D*H)', '색상': '화이트'}"
4558,쿠쿠 100도씨 데스크탑 냉온정수기 (CP-TS100) 4개월 방문관리,CP-TS100S,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/dc048a0829fa0aee8758de823992797c.png,http://rentalplace.kr/html/dh_prod/prod_view/25423,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '166 x 514 x 399 mm', '색상': '화이트실버 / 그레이스핑크 / 다크실버', '관리주기': '4개월 방문관리'}"
4559,쿠쿠 얼음정수기 S툴 101 자가관리,CP-SS101HW(10프로할인/셀프),쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/04e8908001710d06add7dc0bf83bca49.jpg,http://rentalplace.kr/html/dh_prod/prod_view/4989,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '얼음냉온정수기', '월렌탈료': '3만원대', '관리주기': '자가관리', '규격': '260 x 527 x 506 mm'}"
4560,코웨이 프라임 아이스 맥스 냉온정수기 4개월 방문관리,CHPI-5810L 4개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/f01acb0edd3fe4e6b2742faec86cc1fa.png,http://rentalplace.kr/html/dh_prod/prod_view/10706,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '5만원대', '규격': '395(W) x 580(D) x 1390(H) mm / 중량 : 46.6kg', '관리주기': '4개월', '정보': '얼음 3.8 kg, 냉수 6.0 L, 온수 3.5 L, 정수 6.5 L'}"
4561,코웨이 아이콘 V2 얼음정수기 냉정수기 얼음냉정수기 (CPI-7400N V2) 4개월 방문관리,CPI-7400N_V2 6개월 반값할인_4개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/eae7821bc3899a61d92fc6e8eb3d5dd2_1.gif,http://rentalplace.kr/html/dh_prod/prod_view/24580,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉정수기', '월렌탈료': '4만원대', '규격': '240 x 473 x 465 mm', '색상': '아이스 화이트 / 아이스 핑크 / 아이스 블루 / 아이스 그레이', '관리주기': '4개월 방문관리'}"
4562,쿠쿠 인스퓨어 냉온정수기 스탠드 (CP-W601SW) 4개월 방문관리,CP-W601SW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/3e49a72193a2fb1c1502952278027949.jpg,http://rentalplace.kr/html/dh_prod/prod_view/18930,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '제품정보': '상세페이지 참고'}"
4563,SK 원코크 얼음물 냉온정수기 (WPUIAC414) 셀프형 자가관리,WPUIAC414 셀프형 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/e04a38ee818253868499bc1c06384280.gif,http://rentalplace.kr/html/dh_prod/prod_view/22920,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '245 x 515 x 482 mm', '관리주기': '자가관리(셀프)', '색상': '화이트 / 그린 / 핑크 / 블루'}"
4564,코웨이 아이콘 냉정수기 2.0 6종 약정할인 (4개월 방문관리),CP-7211N,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/b5c72e27ca812c5593cd244e95ed0913.jpg,http://rentalplace.kr/html/dh_prod/prod_view/9900,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉정수기', '월렌탈료': '3만원대', '규격': '180 x 340 x 385 mm', '색상': '스노우 화이트, 트러플 실버, 페블 그레이, 민트 그린, 미네랄 블루, 블러썸 핑크', '관리주기': '4개월 방문관리'}"
4565,"쿠쿠 100도씨 스팀 직수정수기 (화이트, 핑크) 4개월관리 (CP-ABS100GW/GP)",CP-ABS100 GW/GP_케어,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/55862e1e2a34c393eb53ed8250b100b6.png,http://rentalplace.kr/html/dh_prod/prod_view/11259,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '3만원대', '규격': '166 x 490 x 400 mm', '관리주기': '4개월 방문관리', '색상': '그레이스 핑크, 그레이스 화이트'}"
4566,쿠쿠 인스퓨어 냉온정수기 데스크 (CP-W601HW) 4개월 방문관리,CP-W601HW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/c66207f0d51089c1754ca92c375a4995.jpg,http://rentalplace.kr/html/dh_prod/prod_view/18929,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '규격': '260 x 508 x 508 mm', '관리주기': '4개월 방문관리'}"
4567,쿠쿠 제로백정수기 CP-W602HW 일반 방문관리,CP-W602HW,쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/1ad9611d14b3e50521d5d9c53a5fe42a.png,http://rentalplace.kr/html/dh_prod/prod_view/10042,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '규격': '260(W) x 508(D) x 508(H) mm', '관리주기': '4개월 방문관리', '정보': '-냉수 2.8L / 온수 1.4L / 정수 1.0L (총용량 5.2L)\n\n세디멘트 필터(4개월) - 프리카본블럭2.0 필터(8개월) - 내추럴2.0 필터(12개월) - 나노포지티브3.0C 필터(12개월)'}"
4568,SK 원코크 얼음물 냉온정수기 (WPUIAC414) 4개월 방문관리,WPUIAC414 방문형 4개월 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/e04a38ee818253868499bc1c06384280_1.gif,http://rentalplace.kr/html/dh_prod/prod_view/22921,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '245 x 515 x 482 mm', '관리주기': '4개월 방문관리', '색상': '화이트 / 그린 / 핑크 / 블루'}"
4569,SK 초소형 직수 정수기 (냉온정수기) (WPUJAC104) 셀프형 자가관리 (색상 4중 1택),WPUJAC104 셀프형 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/ce6d932d22baec1a85c91d7d6964ff8c.gif,http://rentalplace.kr/html/dh_prod/prod_view/26783,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '164 x 370 x 345 mm', '관리주기': '자가관리', '색상': '화이트 / 파스텔블루 / 파스텔핑크 / 다크그레이'}"
4570,SK매직 그랜드 정수기 스탠드형 (WPU-B600F) 방문관리,WPU-B600F_일반,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/46fc4e0716f69365b3008fc9d77e6253.jpg,http://rentalplace.kr/html/dh_prod/prod_view/1422,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '관리주기': '4개월', '규격': '350 x 520 x 1230 mm (W*D*H)'}"
4571,청호 얼음냉온정수기 세니타 티탄 (WI-60C9600M) 6개월 방문관리,WI-60C9600M 티탄 6개월,청호나이스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/59c47224856528f7af882ca0f6c474c6_1.png,http://rentalplace.kr/html/dh_prod/prod_view/14252,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '290W X 534D X 474H(mm)', '색상': '티탄', '관리주기': '6개월 방문관리', '정보': '얼음 0.5 kg / 냉수 1.4L / 온수 0.57L / 정수 2.4L'}"
4572,코웨이 데스크 직수 정수기 냉온정수기 아이콘 프로 2.0 (CHP-7212N) 자가관리 (색상 5중 1택),CHP-7212N_셀프,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/464683547adc8e03255984b9c53d71ed_1.gif,http://rentalplace.kr/html/dh_prod/prod_view/27062,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '3만원대', '규격': '180 x 330 x 385 mm', '관리주기': '자가관리', '색상': '포슬린 화이트 / 페블 블랙 / 아이언 실버 / 아이시 블루 / 브론즈 베이지'}"
4573,코웨이 무전원 스위치 정수기 정수전용 (P-2200N) 자가관리 (색상 4중 1택),P-2200N_셀프,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/18d6f51d8ddde6084b8a9e250603b31a.gif,http://rentalplace.kr/html/dh_prod/prod_view/26781,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '정수전용', '월렌탈료': '1만원대', '규격': '110 x 305 x 288 mm', '관리주기': '자가관리', '색상': '포슬린화이트 / 트러플실버 / 다크그레이/ 크림베이지'}"
4574,코웨이 지하수 겸용 아이스 스탠드 슬림 냉온정수기 (CHPI620L) 방문관리,CHPI-620L,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/ddbbf270230acfb8866af7f2b67ae052.jpg,http://rentalplace.kr/html/dh_prod/prod_view/1792,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '관리주기': '1회 / 2개월', '규격': '300 x 500 x 1291 mm'}"
4575,쿠쿠 100도씨 데스크탑 냉온정수기 (CP-TS100) 자가관리,CP-TS100S(셀프),쿠쿠,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/dc048a0829fa0aee8758de823992797c_1.png,http://rentalplace.kr/html/dh_prod/prod_view/25424,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '166 x 514 x 399 mm', '색상': '화이트실버 / 그레이스핑크 / 다크실버', '관리주기': '자가관리'}"
4576,SK 스스로 플러스 직수 냉온정 정수기 (WPUJAC103) 자가관리,WPU-JAC103 셀프형 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/e5c8f9a4db3a660970afa63eaef43d51.png,http://rentalplace.kr/html/dh_prod/prod_view/14971,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '165 x 516 x 405 mm', '관리주기': '자가관리', '색상': '화이트 / 블루 / 핑크'}"
4577,웰스 슈퍼쿨링 정수기 듀오 (냉정수기) (WP65LNWA) 6개월 택배발송,WP65LNWA 6개월택배,웰스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/2a70d58871759b25c720dd270b368b7d_1.png,http://rentalplace.kr/html/dh_prod/prod_view/26327,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉정수기', '월렌탈료': '1만원대', '제품정보': '상세페이지 참고', '관리주기': '6개월 택배발송 자가관리'}"
4578,청호 얼음냉온정수기 550 (OATMEAL BEIGE or BLUE BLACK) 2개월 방문관리,WI-55S90510M 2개월,청호나이스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/dba6fa7bba8d9b57afbbecf22cd299d5.jpg,http://rentalplace.kr/html/dh_prod/prod_view/22730,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '4만원대', '규격': '295 x 445 x 1325 mm', '색상': 'OATMEAL BEIGE or BLUE BLACK', '관리주기': '2개월 방문관리'}"
4579,청호나이스 얼음냉온정수기 슈퍼 아이스트리 (WI-80S9P510M) 6개월 방문관리,WI-80S9P510M_6개월,청호나이스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/4aa8a254413bbe668ff9d3b1bc21dc9a_1.png,http://rentalplace.kr/html/dh_prod/prod_view/14290,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '얼음냉온정수기', '월렌탈료': '5만원대', '규격': '430 x 498 x 1490 mm', '관리주기': '6개월 방문관리', '색상': '블랙 / 오트밀베이지'}"
4580,코웨이 아이콘 스탠드 냉온정 CHP5610N 자가관리,CHP-5610N 셀프,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/451b127245f254bc4da7e2b80edbed79_1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/6429,"{'방식': '저수조형', '타입': '스탠드형', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '260*493*1283mm', '색상': '미스티그레이, 베이지, 블루', '관리주기': '셀프관리'}"
4581,코웨이 엘리트 정수기 냉온정수기 화이트 (CHP-6340L) 방문관리,CHP-6340L_2개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/8471f6f3fdfea882377c0f22535d65b5.png,http://rentalplace.kr/html/dh_prod/prod_view/16116,"{'방식': '저수조형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '3만원대', '규격': '260 x 494 x 507.4 mm', '관리주기': '2개월 방문관리'}"
4582,코웨이 워터 스탠드2 냉온정수기 (CHP-5711L) 2개월 방문관리,CHP-5711L 2개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/4ccf7ecb73a45ae88bfe8e6de7139feb.png,http://rentalplace.kr/html/dh_prod/prod_view/20442,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '260 x 448 x 1150 mm', '관리주기': '2개월 방문관리'}"
4583,코웨이 워터 스탠드2 냉온정수기 LITE (CHP-5711L) 4개월 방문관리,CHP-5711L 4개월,코웨이,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/4ccf7ecb73a45ae88bfe8e6de7139feb_1.png,http://rentalplace.kr/html/dh_prod/prod_view/20445,"{'방식': '저수조형', '타입': '스탠드형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '260 x 448 x 1150 mm', '관리주기': '4개월 방문관리'}"
4584,LG 정수기 빌트인형 냉온정수기 (WU523A(C/W)B) 자가관리,WU523A(C/W)B 자가관리,LG구독,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/245bd78acb012c146caadffd41415b4b.png,http://rentalplace.kr/html/dh_prod/prod_view/23849,"{'방식': '직수형', '타입': '빌트인', '관리': '자가관리', '기능': '냉온정수기', '월렌탈료': '3만원대', '규격': '170 x 420 x 410 mm', '색상': '크림 화이트 or 솔리드 베이지', '관리주기': '자가관리'}"
4585,SK New 미니 직수정수기 (WPUPBC204S) 자가관리,WPUPBC204S 셀프형,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/2d4a4b8c9a539beff3d250192728bb52.png,http://rentalplace.kr/html/dh_prod/prod_view/24308,"{'방식': '직수형', '타입': '컴팩트형', '관리': '자가관리', '기능': '정수전용', '월렌탈료': '1만원대', '규격': '95 x 334 x 290 mm', '관리주기': '자가관리'}"
4586,SK 스스로 플러스 직수 냉온정 정수기 (WPUJAC103) 방문관리,WPU-JAC103 방문형 프로모션,SK,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/87069a166bc3ab52cee69f1279e13770.png,http://rentalplace.kr/html/dh_prod/prod_view/14970,"{'방식': '직수형', '타입': '컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '2만원대', '규격': '165 x 516 x 405 mm', '관리주기': '4개월 방문관리', '색상': '화이트 / 블루 / 핑크'}"
4587,루헨스 냉온정수기 WHP 2000(S) 방문관리,WHP-2000,루헨스,정수기·환경,정수기,https://rentalshop.site/_data/file/goodsImages/c97e79e00cdc52ce19c7a280ec4685ce.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2893,"{'방식': '저수조형', '타입': '스탠드or컴팩트형', '관리': '방문관리', '기능': '냉온정수기', '월렌탈료': '1만원대', '제품정보': '상세페이지 참조', '색상': '다크그레이', '관리주기': '4개월'}"
4588,코웨이 싱글파워 공기청정기 10평 소형 가정용 사무용 (AP-1023F) 자가관리,AP-1023F 셀프,코웨이,정수기·환경,공기청정기,https://rentalshop.site/_data/file/goodsImages/5d3776c9860d5af746b9d8932764fee1_1.png,http://rentalplace.kr/html/dh_prod/prod_view/14868,"{'사용면적': '1~10평', '관리방식': '자가관리', '렌탈료': '1만원대', '기능': '공기청정', '규격': '376 x 183 x 641 mm', '관리주기': '자가관리'}"
4589,코웨이 노블청정기2 16평형 (AP-1623M) 4개월 방문관리,AP-1623M_4개월,코웨이,정수기·환경,공기청정기,https://rentalshop.site/_data/file/goodsImages/3e130c1dc036cad5e6f1314bc9287f8f_2_1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/16587,"{'사용면적': '11~20평', '관리방식': '전문가케어', '렌탈료': '3만원대', '기능': '공기청정', '규격': '320 x 320 x 805 mm', '관리주기': '4개월 방문관리', '색상': '가든그레이 / 포슬린화이트 / 샌드베이지 / 임페리얼브라운 / 페블그레이'}"
4590,코웨이 노블청정기2 16평형 (AP-1623M) 자가관리,AP-1623M_셀프,코웨이,정수기·환경,공기청정기,https://rentalshop.site/_data/file/goodsImages/3e130c1dc036cad5e6f1314bc9287f8f.jpg,http://rentalplace.kr/html/dh_prod/prod_view/16582,"{'사용면적': '11~20평', '관리방식': '자가관리', '렌탈료': '3만원대', '기능': '공기청정', '규격': '320 x 320 x 805 mm', '관리주기': '자가관리(셀프)', '색상': '가든그레이 / 포슬린화이트 / 샌드베이지 / 임페리얼브라운 / 페블그레이'}"
4591,쿠쿠 인스퓨어 W8200 25.6평형 공기청정기 방문관리,AC-25W10FWH(S) 10%할인,쿠쿠,정수기·환경,공기청정기,https://rentalshop.site/_data/file/goodsImages/a688353e1b1ddbff8fde683d24c9abc1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/5235,"{'사용면적': '21~30평', '관리방식': '전문가케어', '렌탈료': '2만원대', '기능': '공기청정', '규격': '396 x 396 x 75 mm', '정보': '필터식청정 / 25.6평 / 탈취필터\n미세먼지제거 / 탈취기능 / 알러지기능\n청정도표시 / 버튼잠금 / 수면모드\n소음:24dB', '관리주기': '4개월'}"
